,SpecimenID,continent,SporeO1,SporeO2,SporeO3,SporeO4,SporeP0,SporeP1,SporeP2,SporeP3,SporeD0,SporeD1,SporeD2,SporeD3,SporeD4,SporeLength,SporeWidth,SporeQ,CheiloLength,CheiloWidth,CheiloQ_AM,CheiloQ_AB,CheiloQ_BM,BasidiaQ,NoOfCompleteLamellae,Latitude,Longitude,Altitude,CheiloCylindrical,CheiloVentiLagen,CheiloClavateGently,CheiloClavateStipitate,CheiloClavateVentricose,CheiloPyriBalloon,Pinaceae,Salicaceae,Fagaceae,Species,Section
352,353,Europe,0,0,1,1,0,0,0,1,0,0,0,1,1,0.211432507,0.212465565,0.447486226,0.218243498,0.056005895,0.312642803,0.516184311,0.228397411,,0.433637084,0.75326685,0.624484182,0.160364386,1,0,0,0,0,0,1,0,1,birrus,Scabrispora
353,354,Europe,0,0,1,0,0,1,1,0,0,0,1,1,0,0.806990358,0.698174931,0.757403581,0.516396532,0.45486367,0.424028941,0.29893374,0.681575942,0.493174924,0.643819334,0.320495186,0.754814305,0.728772774,0,1,0,1,1,0,0,0,1,celatum,Velutipes
354,355,Europe,1,1,0,0,1,0,0,0,1,1,0,0,0,0.573519284,0.604855372,0.48415978,0.665473049,0.560058954,0.230769231,0.290746382,0.506090598,,0.110935024,0.743982118,0.62843879,0.057236164,1,1,0,0,0,0,0,1,0,velatum,Hebeloma-Hebeloma
355,356,Europe,1,0,0,0,1,0,0,0,1,0,0,0,0,0.228650138,0.251721763,0.447486226,0.788918206,0.213154016,0.114432597,0.055407464,0.926532166,,0.548534073,0.098865199,0.821354883,0.719491234,0,1,0,0,0,0,1,0,0,subtortum,Hebeloma-Hebeloma
356,357,Europe,0,1,1,0,0,1,0,0,0,0,1,1,0,0.917871901,0.939393939,0.355544077,0.696569921,0.717759764,0.3229246,0.70258949,0.054054054,,0.31358954,0.320495186,0.754814305,0.728772774,1,0,0,0,0,0,0,0,1,nauseosum,Sacchariolentia
357,358,Europe,1,0,0,0,1,0,0,0,1,0,0,0,0,0.015495868,0.070075758,0.078168044,0.381643423,0.09119381,0.16507997,0.218202589,0.63913209,,0.810023772,0.780605227,0.718191197,0.057236164,0,1,0,0,0,0,,,,subtortum,Hebeloma-Hebeloma
358,359,Europe,1,0,0,0,1,0,0,0,1,0,0,0,0,0.877926997,0.775826446,0.757403581,0.788918206,0.43220339,0.268088347,0.269992384,0.578987438,,0.643819334,0.796767538,0.669532325,0.148504641,1,1,0,0,0,0,0,1,0,psammophilum,Hebeloma-Hebeloma
359,360,Europe,0,1,1,0,0,0,1,0,0,0,0,1,0,0.658402204,0.406163912,0.90530303,0.788918206,0.586956522,0.432216299,0.786176695,0.040540541,,,0.671251719,0.330123796,0.380715022,1,0,0,1,0,0,,,,ischnostylum,Sacchariolentia
360,361,Europe,0,0,1,0,0,0,1,0,0,0,0,1,1,0.351756198,0.553374656,0.17165978,0.381643423,0.13559322,0.184120335,0.193259711,0.723639132,,0.900554675,0.098865199,0.821354883,0.719491234,1,1,0,0,0,0,1,0,1,sinapizans,Sinapizantia
361,362,Europe,0,1,0,0,1,0,0,0,0,0,1,1,0,0.544421488,0.738464187,0.197486226,0.302299284,0.305268976,0.098057883,0.210015232,0.594404263,0.816734075,0.838153724,0.098865199,0.821354883,0.719491234,0,1,0,0,0,0,1,0,1,quercetorum,Velutipes
362,363,Europe,1,0,0,0,1,0,0,0,1,0,0,0,0,0.143250689,0.212465565,0.228650138,0.696569921,0.305268976,0.146991622,0.18488195,0.755043776,,0.643819334,0.098865199,0.821354883,0.719491234,1,1,0,0,0,0,1,0,0,subtortum,Hebeloma-Hebeloma
363,364,Europe,0,1,0,0,1,1,0,0,0,0,0,1,0,0.285296143,0.355027548,0.355544077,0.266302299,0.09119381,0.146991622,0.112528561,0.846973734,,0.548534073,0.805020633,0.755845942,0.283430732,0,1,0,0,0,0,,,,sordescens,Hebeloma-Amygdalina
364,365,Europe,1,0,0,0,1,0,0,0,0,1,1,0,0,0.877926997,0.814566116,0.736742424,0.381643423,0.811348563,0.72810358,0.708492003,0.426341835,,,0.80261348,0.933975241,0.543485734,0,0,0,1,1,0,,,,hiemale,Denudata-Hiemalia
365,366,Europe,1,0,0,0,1,0,0,0,1,0,0,0,0,0.143250689,0.300275482,0.108815427,0.516396532,0.213154016,0.130236101,0.088918507,0.882755995,,0.579041204,0.875,0.938617607,0.406840839,0,1,0,0,0,0,,,,subtortum,Hebeloma-Hebeloma
366,367,Europe,1,1,0,0,1,1,0,0,1,1,0,0,0,0.351756198,0.406163912,0.447486226,0.632491519,0.273949889,0.344630617,0.227532369,0.807955843,,,0.75670564,0.647524072,0.37487109,0,1,0,0,0,0,0,1,0,velatum,Hebeloma-Hebeloma
367,368,Europe,0,0,1,0,0,1,1,0,0,0,0,1,1,0.630681818,0.738464187,0.383608815,0.595175273,0.586956522,0.299124143,0.167364813,0.869623144,,0.941561014,0.319635488,0.747420908,0.709178412,0,1,0,0,0,0,0,0,1,sinapizans,Sinapizantia
368,369,Europe,1,0,0,0,1,0,0,0,1,0,0,0,0,0.116046832,0.142561983,0.261363636,0.595175273,0.273949889,0.16507997,0.133092155,0.846973734,,0.088153724,0.859697387,0.26650619,0.301478171,1,1,0,0,0,0,0,1,0,mesophaeum,Hebeloma-Hebeloma
369,370,Europe,1,0,0,0,1,0,0,0,1,0,0,0,0,0.211432507,0.251721763,0.321625344,,0.160832719,,,,,,0.82565337,0.866746905,0.163973874,0,1,0,0,0,0,,,,mesophaeum,Hebeloma-Hebeloma
370,371,Europe,0,0,1,0,0,0,1,1,0,0,0,1,1,0.116046832,0.142561983,0.321625344,,0.026897568,,,,,,0.801753783,0.904229711,0.040907528,1,0,0,0,0,0,1,1,0,birrus,Scabrispora
371,372,Europe,0,0,1,0,0,1,0,0,0,1,1,0,0,0.861053719,0.738464187,0.778236915,0.944967961,0.866064849,0.892421935,0.840441736,0.346783403,,0.990689382,0.82565337,0.866746905,0.163973874,0,0,0,1,0,0,,,,eburneum,Denudata-Crustuliniformia
372,373,Europe,0,0,1,0,0,0,1,0,0,0,0,1,0,0.985192837,0.924414601,0.863980716,0.855258198,0.696389094,0.903465347,0.871667936,0.442900647,0.493174924,,0.826856946,0.8684663,0.260742523,1,1,0,1,0,0,0,0,1,nauseosum,Sacchariolentia
373,374,Europe,0,0,1,0,0,0,1,0,0,0,0,1,0,0.861053719,0.939393939,0.228650138,0.516396532,0.837877671,0.937547601,0.97810358,0.040540541,0.589484328,,0.826856946,0.8684663,0.229460296,0,0,1,1,0,0,0,1,0,nauseosum,Sacchariolentia
374,375,Europe,0,1,0,0,1,0,0,0,1,0,0,0,0,0.378787879,0.300275482,0.658057851,0.960422164,0.889646279,0.934310739,0.933168317,0.154929577,,0.954437401,0.820495186,0.870357634,0.229460296,0,0,0,1,0,0,,,,aanenii,Denudata-Crustuliniformia
375,376,Europe,1,1,0,0,1,0,0,0,0,0,0,1,0,0.630681818,0.652376033,0.549586777,,0.696389094,,,,,0.391442155,0.826341128,0.833906465,0.492093503,0,1,1,1,1,0,1,0,0,velutipes,Velutipes
376,377,Europe,1,0,0,0,1,0,0,0,0,0,0,1,0,0.763946281,0.814566116,0.412362259,0.920844327,0.866064849,0.667364813,0.786176695,0.242101256,,0.866085578,0.824277854,0.873796424,0.086627707,0,0,1,1,1,0,,,,velutipes,Velutipes
377,378,Europe,1,1,0,0,1,0,0,0,0,0,0,1,0,0.090220386,0.052341598,0.605544077,0.099698455,0.336772292,0.538461538,0.377760853,0.604491816,0.681496461,,0.597489684,0.400790922,0.391199725,0,0,0,0,1,0,,,,vesterholtii,Theobromina
378,379,Europe,0,1,0,0,1,1,0,0,0,0,0,1,0,0.378787879,0.355027548,0.605544077,0.920844327,0.696389094,0.720677837,0.757425743,0.346783403,0.859706775,0.507329635,0.64786795,0.395460798,0.204193881,0,0,1,1,1,0,0,0,1,velutipes,Velutipes
379,380,Europe,0,0,1,0,0,1,1,0,0,0,0,1,1,0.161329201,0.142561983,0.447486226,,0.480840088,,,,,,0.655777166,0.390990371,0.41663802,1,0,0,0,1,0,,,,radicosum,Myxocybe
380,381,Europe,0,1,1,0,1,1,0,0,0,0,1,0,0,0.452823691,0.454717631,0.578512397,0.340557859,0.186809138,0.564546839,0.335110434,0.70384469,,,0.623452545,0.309662999,0.460467515,0,0,0,0,1,0,0,0,1,pseudofragilipes,Denudata-Clepsydroida
381,382,Europe,0,1,1,0,0,0,1,0,0,0,0,1,0,0.573519284,0.454717631,0.736742424,0.996230682,0.676308032,0.634424981,0.809596344,0.085268367,0.979019211,0.088153724,0.656121045,0.39133425,0.406840839,0,0,0,0,0,0,0,0,1,ischnostylum,Sacchariolentia
382,383,Europe,1,0,0,0,1,0,0,0,0,0,1,1,0,0.143250689,0.052341598,0.804407713,0.160572936,0.336772292,0.610243717,0.537699924,0.484012181,,0.987123613,0.597489684,0.400790922,0.391199725,0,1,0,0,1,0,,,,theobrominum,Theobromina
383,384,Europe,0,1,0,0,1,0,0,0,0,1,0,0,0,0.266873278,0.17768595,0.736742424,0.556916698,0.889646279,0.924600152,0.952970297,0.070041873,,0.31358954,0.591815681,0.395116919,0.476280509,0,0,0,1,0,0,,,,helodes,Denudata-Crustuliniformia
384,385,Europe,1,0,0,0,1,0,0,0,1,1,0,0,0,0.063360882,0.142561983,0.108815427,,0.305268976,,,,,,0.62173315,0.30914718,0.400309385,1,1,0,0,0,0,0,0,1,mesophaeum,Hebeloma-Hebeloma
385,386,Australasia,0,1,1,0,1,1,0,0,0,0,0,1,0,0.063360882,0.090564738,0.29011708,0.516396532,0.006263817,0.009520183,0.020944402,0.897411496,,0.47385103,0.002751032,0.995701513,0.386215194,0,1,0,0,0,0,1,0,0,aminophilum,Porphyrospora
386,387,Europe,1,0,0,0,1,0,0,0,1,0,0,0,0,0.285296143,0.300275482,0.549586777,,,,,,,,0.645460798,0.382049519,0.284977656,0,1,0,0,0,0,0,0,0,mesophaeum,Hebeloma-Hebeloma
387,388,Australasia,0,1,0,0,1,0,0,0,0,0,1,1,0,0.737258953,0.775826446,0.447486226,0.834903882,0.866064849,0.667364813,0.798552932,0.21526456,0.394843276,0.643819334,0.002063274,0.995701513,0.301478171,0,0,1,0,1,0,,,,velutipes,Velutipes
388,389,Australasia,1,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,0.001719395,0.99656121,0.113441045,,,,,,,1,0,0,velutipes,Velutipes
389,390,Australasia,0,1,1,0,1,0,0,0,0,0,1,1,0,0.075929752,0.251721763,0.032541322,,0.61256448,,,,,0.643819334,0.001203576,0.997077029,0.17583362,0,0,1,0,0,0,0,0,1,velutipes,Velutipes
390,391,Australasia,0,0,1,0,0,0,0,1,0,0,0,1,1,0.143250689,0.212465565,0.228650138,,0.998526161,,,,,,0.004814305,0.998280605,0.751976624,0,0,0,1,0,0,0,0,0,mediorufum,Mediorufus
391,392,Australasia,1,0,0,0,1,0,0,0,0,0,1,1,0,0.630681818,0.698174931,0.48415978,,0.560058954,,,,,0.643819334,0.000687758,0.997592847,0.604675146,0,0,1,1,1,0,0,1,0,velutipes,Velutipes
392,393,Australasia,0,0,1,0,1,0,0,0,0,0,1,1,0,0.658402204,0.454717631,0.846590909,0.788918206,0.61256448,0.801218583,0.631949733,0.670917396,,0.31358954,0.002751032,0.995701513,0.17583362,0,0,0,1,1,0,0,0,0,cavipes,Denudata-Clepsydroida
393,394,Australasia,0,1,0,0,1,0,0,0,0,1,0,0,0,0.247933884,0.212465565,0.632575758,0.556916698,0.676308032,0.834539223,0.853579589,0.255424439,0.941102123,0.643819334,0.002751032,0.995701513,0.17583362,0,0,0,1,1,0,0,1,0,aanenii,Denudata-Crustuliniformia
394,395,Australasia,0,0,1,0,0,1,1,0,0,0,0,1,0,0.827134986,0.814566116,0.578512397,,0.717759764,,,,,0.088153724,0.001203576,0.997077029,0.17583362,,,,,,,0,0,1,sacchariolens,Sacchariolentia
395,396,Europe,0,1,1,0,1,1,0,0,0,1,1,0,0,0.378787879,0.355027548,0.605544077,0.93309461,0.676308032,0.788461538,0.858149276,0.139322421,,0.838153724,0.682943604,0.358321871,0.349432795,0,0,0,1,1,0,0,1,0,aanenii,Denudata-Crustuliniformia
396,397,Europe,1,0,0,0,1,0,0,0,1,1,0,0,0,0.025309917,0.090564738,0.078168044,,,,,,,0.132725832,0.705295736,0.362104539,0.362151942,0,1,0,0,0,0,0,0,0,mesophaeum,Hebeloma-Hebeloma
397,398,Europe,1,0,0,0,1,0,0,0,1,0,0,0,0,0.015495868,0.17768595,0.010158402,,,,,,,0.643819334,0.70718707,0.362620358,0.334822963,0,1,0,0,0,0,0,0,1,subtortum,Hebeloma-Hebeloma
398,399,Europe,0,0,1,0,0,0,1,0,0,0,1,0,0,0.285296143,0.300275482,0.412362259,0.470599322,0.508843036,0.564546839,0.468583397,0.506090598,,0.705229794,0.70718707,0.362620358,0.334822963,1,0,0,1,1,0,0,0,1,pseudofragilipes,Denudata-Clepsydroida
399,400,Europe,1,0,0,0,1,0,0,0,1,1,0,0,0,0.178546832,0.212465565,0.355544077,,0.213154016,,,,,0.110935024,0.70392022,0.352819807,0.487796494,0,1,0,0,0,0,0,0,1,mesophaeum,Hebeloma-Hebeloma
400,401,Europe,0,1,0,0,0,1,0,0,0,0,0,1,0,0.329028926,0.698174931,0.048381543,,0.586956522,,,,,0.433637084,0.70392022,0.352819807,0.487796494,,,,,,,0,0,1,velutipes,Velutipes
401,402,Europe,0,1,0,0,1,0,0,0,0,1,0,0,0,0.47899449,0.355027548,0.804407713,0.470599322,0.336772292,0.530464585,0.437738005,0.523410735,0.08190091,0.343898574,0.70392022,0.352819807,0.487796494,0,1,0,0,1,0,0,0,0,hiemale,Denudata-Hiemalia
402,403,Europe,0,1,0,0,1,0,0,0,0,0,1,1,0,0.573519284,0.652376033,0.383608815,,0.852616065,,,,,0.643819334,0.70392022,0.352819807,0.487796494,0,0,1,1,1,0,0,0,1,velutipes,Velutipes
403,404,Europe,0,0,1,0,0,1,1,0,0,0,1,0,0,0.47899449,0.406163912,0.686294766,0.302299284,0.480840088,0.473153085,0.285795887,0.814998097,,0.523177496,0.70392022,0.352819807,0.487796494,0,1,0,0,1,0,0,0,1,pseudofragilipes,Denudata-Clepsydroida
404,405,Europe,1,0,0,0,1,0,0,0,0,1,0,0,0,0.266873278,0.142561983,0.736742424,,0.112380251,,,,,0.229397781,0.70392022,0.352819807,0.487796494,0,1,0,0,0,0,0,0,1,mesophaeum,Hebeloma-Hebeloma
405,406,Europe,1,0,0,0,1,0,0,0,1,0,0,0,0,0.161329201,0.17768595,0.383608815,,,,,,,0.229397781,0.70392022,0.352819807,0.487796494,1,1,0,0,0,0,0,0,1,mesophaeum,Hebeloma-Hebeloma
406,407,Europe,0,1,0,0,1,0,0,0,0,0,1,1,0,0.904269972,0.872245179,0.605544077,,0.213154016,,,,,0.150356577,0.735041265,0.359869326,0.576830526,0,1,0,0,0,0,0,1,0,nigellum,Hebeloma-Amygdalina
407,408,Europe,0,0,1,0,0,1,0,0,1,1,0,0,0,0.307506887,0.553374656,0.108815427,0.910290237,0.915622697,0.910891089,0.848629094,0.363532547,,0.900554675,0.760660248,0.655433287,0.100378137,0,0,0,1,0,0,0,0,0,eburneum,Denudata-Crustuliniformia
408,409,Europe,0,0,1,0,1,1,0,0,0,0,1,0,0,0.827134986,0.406163912,0.971935262,0.696569921,0.480840088,0.593297791,0.526275704,0.484012181,,,0.759456671,0.653370014,0.040907528,1,0,0,1,1,0,0,0,0,cavipes,Denudata-Clepsydroida
409,410,Europe,0,0,1,1,0,0,0,1,0,0,0,1,1,0.307506887,0.17768595,0.804407713,,0.305268976,,,,,0.229397781,0.768569464,0.648555708,0.37487109,1,1,0,0,0,0,1,0,0,birrus,Scabrispora
410,411,Europe,0,1,1,0,1,0,0,0,0,0,0,1,0,0.959710744,0.939393939,0.549586777,0.632491519,0.785003685,0.796458492,0.68126428,0.553863723,,0.433637084,0.75326685,0.651994498,0.368683396,0,0,0,1,1,0,0,1,0,vaccinum,Denudata-Clepsydroida
411,412,Europe,0,1,1,0,0,1,1,0,0,0,0,1,0,0.063360882,0.113292011,0.197486226,0.055220505,0.242630803,0.365765423,0.35262757,0.438713361,,0.433637084,0.886004127,0.830295736,0.628566518,1,0,0,0,1,0,,,,syrjense,Syrjense
412,413,Europe,0,0,1,0,0,1,1,0,0,0,1,1,0,0.917871901,0.924414601,0.412362259,0.556916698,0.756263817,0.858720487,0.68126428,0.651693947,0.215874621,,0.754126547,0.607290234,0.057236164,0,0,0,1,1,0,0,1,0,vaccinum,Denudata-Clepsydroida
413,414,Europe,1,1,0,0,1,0,0,0,0,0,1,0,0,0.784951791,0.872245179,0.355544077,0.556916698,0.93091378,0.453351104,0.708492003,0.228397411,,0.088153724,0.856602476,0.267537827,0.660020626,1,0,1,0,1,0,0,1,0,subconcolor,Velutipes
414,415,Europe,0,1,1,0,0,1,1,0,1,1,0,0,0,0.709022039,0.300275482,0.971935262,0.696569921,0.866064849,0.967250571,0.965346535,0.154929577,0.137259858,0.088153724,0.744841816,0.688961486,0.359229976,0,0,0,1,0,0,0,1,0,pusillum,Denudata-Crustuliniformia
415,416,Europe,0,0,1,1,0,0,1,0,0,0,1,1,0,0.928891185,0.738464187,0.922176309,0.595175273,0.823876197,0.858720487,0.74581112,0.513703845,0.137259858,0.433637084,0.769944979,0.675722146,0.278274321,0,0,0,1,1,0,0,1,0,vaccinum,Denudata-Clepsydroida
416,417,Europe,0,0,1,1,0,1,0,0,0,0,0,1,0,0.178546832,0.212465565,0.355544077,0.016773464,0.034266765,0.030083778,0.341203351,0.228397411,,0.857171157,0.45718707,0.582702889,0.741835682,1,0,0,0,0,0,1,0,0,laterinum,Scabrispora
417,418,Europe,0,0,1,0,0,1,0,0,0,0,1,0,0,0.763946281,0.50327135,0.90530303,0.595175273,0.586956522,0.788461538,0.62185834,0.63913209,,,0.792469051,0.704436039,0.057236164,0,0,0,1,1,0,0,1,0,cavipes,Denudata-Clepsydroida
418,419,Europe,0,0,1,0,0,1,1,0,0,0,1,1,0,0.972623967,0.893939394,0.863980716,0.632491519,0.785003685,0.922886519,0.753808073,0.604491816,0.300050556,0.391442155,0.743982118,0.62843879,0.021313166,0,0,0,1,1,0,0,1,0,vaccinum,Denudata-Clepsydroida
419,420,Europe,0,0,1,0,1,1,0,0,0,0,1,0,0,0.512052342,0.355027548,0.804407713,0.470599322,0.534635225,0.713823305,0.415651181,0.762847354,,,0.795563961,0.68758597,0.347885871,0,0,0,1,1,0,1,0,0,cavipes,Denudata-Clepsydroida
420,421,Europe,0,0,1,0,0,1,1,0,0,0,0,1,0,0.266873278,0.142561983,0.778236915,0.084244252,0.480840088,0.299124143,0.62185834,0.101256186,,0.643819334,0.74002751,0.718191197,0.134926091,1,0,0,0,0,0,0,0,1,danicum,Scabrispora
421,422,Europe,0,0,1,0,1,1,0,0,0,0,0,1,0,0.98088843,0.846935262,0.930440771,0.381643423,0.656963891,0.667364813,0.592155369,0.491054435,,,0.738995873,0.718707015,0.204193881,0,0,0,0,1,0,0,0,1,vaccinum,Denudata-Clepsydroida
422,423,Europe,1,0,0,0,1,0,0,0,1,0,0,0,0,0.247933884,0.17768595,0.736742424,,0.412306559,,,,,,0.853163686,0.584250344,0.660020626,1,1,0,0,0,0,0,1,0,marginatulum,Hebeloma-Hebeloma
423,424,Europe,0,1,1,0,0,1,0,0,0,1,0,0,0,0.452823691,0.251721763,0.894628099,0.788918206,0.656963891,0.634424981,0.600913938,0.468405025,,,0.890990371,0.694979367,0.536610519,0,0,0,0,1,0,1,0,0,hiemale,Denudata-Hiemalia
424,425,Europe,0,1,0,0,1,1,0,0,1,1,0,0,0,0.285296143,0.090564738,0.913567493,0.725593668,0.915622697,0.899086062,0.969725819,0.040540541,0.005055612,0.433637084,0.857290234,0.589752407,0.341010657,0,0,0,1,0,0,1,1,0,helodes,Denudata-Crustuliniformia
425,426,Europe,0,0,1,0,0,1,0,0,1,0,0,0,0,0.194731405,0.038567493,0.944559229,0.756502073,0.980840088,0.950875857,0.978865194,0.061667301,0.137259858,0.433637084,0.872936726,0.267022008,0.341010657,0,0,0,1,0,0,0,1,0,helodes,Denudata-Crustuliniformia
426,427,Europe,0,0,1,0,1,0,0,0,1,0,0,0,0,0.247933884,0.113292011,0.804407713,0.756502073,0.941046426,0.899086062,0.968202589,0.040540541,0.137259858,0.433637084,0.857290234,0.923143054,0.406840839,0,0,0,1,0,0,1,1,0,helodes,Denudata-Crustuliniformia
427,428,Europe,0,1,0,0,0,1,0,0,0,0,1,1,0,0.351756198,0.113292011,0.944559229,0.199396909,0.336772292,0.214394516,0.516184311,0.170536734,,0.643819334,0.832874828,0.883425034,0.190787212,1,0,0,0,0,0,1,0,0,circinans,Scabrispora
428,429,Europe,0,1,1,0,1,0,0,0,0,0,1,1,0,0.403581267,0.50327135,0.355544077,0.814738032,0.837877671,0.68488195,0.800837776,0.186334222,,0.643819334,0.872936726,0.267022008,0.341010657,0,0,1,1,1,0,1,0,0,velutipes,Velutipes
429,430,Northern America,1,1,0,0,1,0,0,0,1,0,0,0,0,0.351756198,0.300275482,0.632575758,,0.112380251,,,,,0.366283677,0.831327373,0.234009629,0.406840839,0,1,0,0,0,0,0,1,0,marginatulum,Hebeloma-Hebeloma
430,431,Europe,0,1,1,0,1,0,0,0,1,1,0,0,0,0.378787879,0.142561983,0.922176309,0.556916698,0.997236551,0.991431835,0.989337395,0.093262276,,0.433637084,0.714580468,0.351100413,0.579924373,0,0,0,1,0,0,0,1,0,helodes,Denudata-Crustuliniformia
431,432,Northern America,1,0,0,0,1,0,0,0,1,0,0,0,0,0.329028926,0.355027548,0.578512397,0.266302299,0.112380251,0.312642803,0.227532369,0.733346022,,0.110935024,0.831327373,0.234009629,0.406840839,0,1,0,0,0,0,0,1,0,marginatulum,Hebeloma-Hebeloma
432,433,Northern America,1,0,0,0,1,0,0,0,1,0,0,0,0,0.452823691,0.355027548,0.713498623,0.556916698,0.560058954,0.403084539,0.264470678,0.800723258,,0.066561014,0.835110041,0.232977992,0.021313166,0,1,0,0,0,0,0,1,0,marginatulum,Hebeloma-Hebeloma
433,434,Northern America,1,0,0,0,1,0,0,0,1,0,0,0,0,0.378787879,0.406163912,0.518078512,,0.160832719,,,,,0.132725832,0.835110041,0.232977992,0.021313166,0,1,0,0,0,0,0,1,0,marginatulum,Hebeloma-Hebeloma
434,435,Europe,1,1,0,0,1,0,0,0,1,1,0,0,0,0.709022039,0.553374656,0.804407713,,0.305268976,,,,,0.057250396,0.693088033,0.274587345,0.021313166,0,1,0,0,0,0,0,1,0,velatum,Hebeloma-Hebeloma
435,436,Europe,0,1,1,0,1,0,0,0,0,0,1,0,0,0.891701102,0.872245179,0.578512397,0.756502073,0.837877671,0.866717441,0.794744859,0.409021698,,0.229397781,0.693088033,0.274587345,0.021313166,0,0,0,1,1,0,0,1,0,salicicola,Denudata-Crustuliniformia
436,437,Europe,0,0,1,1,0,0,0,1,0,0,0,0,1,0.784951791,0.553374656,0.880509642,0.855258198,0.961680177,0.397753237,0.834348819,0.006090598,0.995449949,0.132725832,0.685694635,0.272352132,0.24991406,0,0,0,0,0,0,0,1,0,fusisporum,Sacchariolentia
437,438,Europe,0,0,1,0,0,0,1,0,0,0,0,0,1,0.994318182,0.939393939,0.913567493,0.756502073,0.995762712,0.852437167,0.916793602,0.070041873,0.859706775,0.018621236,0.686726272,0.272008253,0.187865246,1,0,0,0,0,1,0,1,0,nauseosum,Sacchariolentia
438,439,Europe,1,0,0,0,1,0,0,0,0,0,1,1,0,0.351756198,0.454717631,0.383608815,0.696569921,0.112380251,0.299124143,0.360624524,0.413779977,,0.643819334,0.823246217,0.936726272,0.360776899,0,1,1,0,0,0,1,0,0,incarnatulum,Velutipes
439,440,Europe,0,1,0,0,1,0,0,0,0,0,1,1,0,0.452823691,0.652376033,0.29011708,0.960422164,0.737288136,0.634424981,0.716108149,0.363532547,,0.643819334,0.794188446,0.294532325,0.679958749,0,0,1,0,1,0,1,0,0,leucosarx,Velutipes
440,441,Europe,0,0,1,0,0,1,0,0,0,0,0,1,1,0.430096419,0.698174931,0.108815427,0.516396532,0.186809138,0.424028941,0.247334349,0.834411877,,0.978209192,0.657152682,0.374140303,0.575455483,0,1,0,0,0,0,0,0,0,sinapizans,Sinapizantia
441,442,Europe,1,0,0,0,1,0,0,0,1,0,0,0,0,0.194731405,0.300275482,0.197486226,,0.186809138,,,,,0.161251981,0.787482806,0.278198074,0.547438982,0,1,0,0,0,0,1,0,0,mesophaeum,Hebeloma-Hebeloma
442,443,Europe,0,1,0,0,1,0,0,0,0,0,1,1,0,0.544421488,0.738464187,0.261363636,,0.63614591,,,,,0.643819334,0.791265475,0.297455296,0.646785837,0,0,1,0,1,0,1,0,0,velutipes,Velutipes
443,444,Europe,0,0,1,0,0,1,0,0,0,1,1,0,0,0.452823691,0.212465565,0.880509642,0.756502073,0.305268976,0.634424981,0.468583397,0.604491816,,0.433637084,0.786623109,0.280433287,0.55087659,0,1,0,1,1,0,0,1,0,pseudofragilipes,Denudata-Clepsydroida
444,445,Europe,1,1,0,0,1,0,0,0,1,1,0,0,0,0.025309917,0.090564738,0.108815427,,,,,,,0.088153724,0.620357634,0.374828061,0.447576487,0,1,0,0,0,0,0,0,1,mesophaeum,Hebeloma-Hebeloma
445,446,Europe,0,1,0,0,1,0,0,0,0,1,1,0,0,0.601239669,0.300275482,0.9375,0.423105918,0.45486367,0.692307692,0.448591013,0.70384469,0.394843276,,0.529401651,0.530433287,0.665692678,0,0,0,1,1,0,1,0,0,hiemale,Denudata-Hiemalia
446,447,Europe,1,1,0,0,1,0,0,0,0,1,1,0,0,0.737258953,0.604855372,0.736742424,0.696569921,0.949889462,0.950875857,0.772086824,0.651693947,0.589484328,0.343898574,0.529401651,0.530433287,0.665692678,0,0,0,1,1,0,,,,hiemale,Denudata-Hiemalia
447,448,Europe,0,1,0,0,1,0,0,0,0,1,1,0,0,0.737258953,0.50327135,0.846590909,0.423105918,0.656963891,0.746763138,0.571210967,0.578987438,0.394843276,0.712757528,0.533356259,0.535075653,0.637848058,0,0,0,1,1,0,0,0,1,hiemale,Denudata-Hiemalia
448,449,Europe,0,0,1,0,0,0,1,0,0,0,0,1,1,0.737258953,0.738464187,0.549586777,0.199396909,0.676308032,0.466298553,0.782559025,0.047582794,0.921385238,0.343898574,0.533356259,0.535075653,0.637848058,1,0,1,0,0,0,0,0,1,sacchariolens,Sacchariolentia
449,450,Europe,1,0,0,0,1,0,0,0,1,1,0,0,0,0.247933884,0.300275482,0.321625344,,0.45486367,,,,,0.229397781,0.533356259,0.535075653,0.637848058,1,1,0,0,0,0,0,0,1,mesophaeum,Hebeloma-Hebeloma
450,451,Europe,1,0,0,0,1,0,0,0,0,1,0,0,0,0.329028926,0.251721763,0.632575758,,0.242630803,,,,,0.366283677,0.533356259,0.535075653,0.637848058,0,1,0,0,0,0,0,0,1,mesophaeum,Hebeloma-Hebeloma
451,452,Europe,0,0,1,0,0,1,0,0,0,0,0,1,0,0.986742424,0.960915978,0.686294766,0.556916698,0.63614591,0.634424981,0.304074638,0.918538257,,,0.806911967,0.304504814,0.162598831,0,0,0,0,1,0,0,1,0,vaccinum,Denudata-Clepsydroida
452,453,Europe,0,0,1,0,1,0,0,0,0,1,0,0,0,0.211432507,0.300275482,0.261363636,0.93309461,0.737288136,0.806740289,0.804265042,0.314617434,,0.900554675,0.813445667,0.702372765,0.204193881,0,0,0,1,0,0,0,0,0,aanenii,Denudata-Crustuliniformia
